,Finance Boom,Suppose I Do,Chalice Well,Im Over Dancing,Its My Turn,Refreshing,Upforthechallenge,Wango Award,Zoom Torino
10-01-2023 12:11:10.487677,"(10.0, 11.5, 10.65625)","(10.0, 12.5, 12.14)","(5.5, 8.8, 8.460869565217392)","(10.0, 13.0, 12.976190476190476)","(3.5, 4.3, 4.225925925925926)","(5.0, 7.8, 7.7846153846153845)","(101.0, 200.0, 136.0)","(3.4, 4.0, 3.9983333333333335)","(51.0, 540.0, 491.7857142857143)"
10-01-2023 12:11:11.876205,"(10.0, 11.5, 10.65625)","(10.0, 12.5, 12.14)","(5.5, 8.8, 8.460869565217392)","(10.0, 13.0, 12.976190476190476)","(3.5, 4.3, 4.225925925925926)","(5.0, 7.8, 7.7846153846153845)","(101.0, 200.0, 136.0)","(3.4, 4.0, 3.9983333333333335)","(51.0, 540.0, 491.7857142857143)"
10-01-2023 12:11:13.247524,"(10.0, 11.5, 10.65625)","(10.0, 12.5, 12.14)","(5.5, 8.8, 8.460869565217392)","(10.0, 13.0, 12.976190476190476)","(3.5, 4.3, 4.225925925925926)","(5.0, 7.8, 7.7846153846153845)","(101.0, 200.0, 136.0)","(3.4, 4.0, 3.9983333333333335)","(51.0, 540.0, 491.7857142857143)"
10-01-2023 12:11:14.610934,"(10.0, 11.5, 10.65625)","(10.0, 12.5, 12.14)","(5.5, 8.8, 8.460869565217392)","(10.0, 13.0, 12.976190476190476)","(3.5, 4.3, 4.225925925925926)","(5.0, 7.8, 7.7846153846153845)","(101.0, 200.0, 136.0)","(3.4, 4.0, 4.076)","(51.0, 540.0, 491.7857142857143)"
10-01-2023 12:11:15.872861,"(10.0, 11.5, 10.65625)","(10.0, 12.5, 12.14)","(5.5, 8.8, 8.460869565217392)","(10.0, 13.0, 12.976190476190476)","(3.5, 4.3, 4.225925925925926)","(5.0, 7.8, 7.685106382978724)","(101.0, 200.0, 136.0)","(3.4, 4.1, 4.130645161290323)","(51.0, 540.0, 491.7857142857143)"
10-01-2023 12:11:17.204217,"(10.0, 11.5, 10.65625)","(10.0, 12.5, 12.14)","(5.5, 8.8, 8.460869565217392)","(10.0, 13.0, 12.976190476190476)","(3.5, 4.3, 4.21304347826087)","(5.0, 7.8, 7.685106382978724)","(101.0, 200.0, 136.0)","(3.4, 4.3, 4.112820512820512)","(51.0, 540.0, 508.84615384615387)"
10-01-2023 12:11:18.387870,"(10.0, 11.5, 10.535714285714286)","(10.0, 12.5, 12.14)","(5.5, 8.8, 8.460869565217392)","(10.0, 13.0, 12.976190476190476)","(3.5, 4.3, 4.21304347826087)","(5.0, 7.8, 7.685106382978724)","(101.0, 200.0, 136.0)","(3.4, 4.3, 4.176315789473684)","(51.0, 540.0, 508.84615384615387)"
10-01-2023 12:11:19.582551,"(10.0, 11.5, 10.65625)","(10.0, 12.5, 12.14)","(5.5, 8.8, 8.460869565217392)","(10.0, 13.0, 12.976190476190476)","(3.5, 4.3, 4.21304347826087)","(5.0, 7.8, 7.685106382978724)","(101.0, 200.0, 136.0)","(3.4, 4.2, 4.176315789473684)","(51.0, 540.0, 508.84615384615387)"
10-01-2023 12:11:21.009732,"(10.0, 11.5, 10.65625)","(10.0, 12.5, 12.14)","(5.5, 8.8, 8.371428571428572)","(10.0, 13.0, 12.976190476190476)","(3.5, 4.3, 4.21304347826087)","(5.0, 7.8, 7.685106382978724)","(101.0, 200.0, 136.0)","(3.4, 4.2, 4.176315789473684)","(51.0, 540.0, 508.84615384615387)"
10-01-2023 12:11:22.211683,"(10.0, 11.5, 10.65625)","(10.0, 12.5, 12.14)","(5.5, 8.8, 8.371428571428572)","(10.0, 13.0, 12.976190476190476)","(3.5, 4.3, 4.21304347826087)","(5.0, 7.8, 7.685106382978724)","(101.0, 200.0, 136.0)","(3.4, 4.2, 4.176315789473684)","(51.0, 540.0, 508.84615384615387)"
10-01-2023 12:11:23.616431,"(10.0, 11.5, 10.65625)","(10.0, 12.5, 12.14)","(5.5, 8.8, 8.371428571428572)","(10.0, 13.0, 12.976190476190476)","(3.5, 4.3, 4.21304347826087)","(5.0, 7.8, 7.685106382978724)","(101.0, 200.0, 136.0)","(3.4, 4.2, 4.176315789473684)","(51.0, 540.0, 508.84615384615387)"
10-01-2023 12:11:24.880415,"(10.0, 11.5, 10.65625)","(10.0, 12.5, 12.14)","(5.5, 8.8, 8.264285714285714)","(10.0, 13.0, 12.976190476190476)","(3.5, 4.3, 4.21304347826087)","(5.0, 7.8, 7.685106382978724)","(101.0, 200.0, 136.0)","(3.4, 4.2, 4.1197530864197525)","(51.0, 540.0, 508.84615384615387)"
10-01-2023 12:11:26.065728,"(10.0, 11.5, 10.535714285714286)","(10.0, 12.5, 12.14)","(5.5, 8.8, 8.264285714285714)","(10.0, 13.0, 12.976190476190476)","(3.5, 4.3, 4.21304347826087)","(5.0, 7.8, 7.685106382978724)","(101.0, 200.0, 136.0)","(3.4, 4.3, 4.1197530864197525)","(51.0, 540.0, 508.84615384615387)"
10-01-2023 12:11:27.442374,"(10.0, 11.5, 10.535714285714286)","(10.0, 12.5, 12.14)","(5.5, 8.8, 8.264285714285714)","(10.0, 13.0, 12.976190476190476)","(3.5, 4.3, 4.21304347826087)","(5.0, 7.8, 7.685106382978724)","(101.0, 200.0, 136.0)","(3.4, 4.3, 4.1197530864197525)","(51.0, 540.0, 508.84615384615387)"
10-01-2023 12:11:28.661562,"(10.0, 11.5, 10.535714285714286)","(10.0, 12.5, 12.14)","(5.5, 8.8, 8.264285714285714)","(10.0, 13.0, 12.976190476190476)","(3.5, 4.3, 4.21304347826087)","(5.0, 7.8, 7.685106382978724)","(101.0, 200.0, 136.0)","(3.4, 4.3, 4.1197530864197525)","(51.0, 540.0, 483.57142857142856)"
10-01-2023 12:11:30.194450,"(10.0, 11.5, 10.535714285714286)","(10.0, 12.5, 11.795454545454545)","(5.5, 8.8, 8.264285714285714)","(10.0, 13.0, 12.976190476190476)","(3.5, 4.3, 4.21304347826087)","(5.0, 7.8, 7.685106382978724)","(101.0, 200.0, 136.0)","(3.4, 4.3, 4.1197530864197525)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:11:31.799267,"(10.0, 11.5, 10.535714285714286)","(10.0, 12.0, 11.795454545454545)","(5.5, 8.8, 8.264285714285714)","(10.0, 13.0, 12.976190476190476)","(3.5, 4.3, 4.21304347826087)","(5.0, 7.8, 7.685106382978724)","(101.0, 200.0, 136.0)","(3.4, 4.3, 4.1197530864197525)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:11:33.281475,"(10.0, 11.5, 10.535714285714286)","(10.0, 12.0, 11.795454545454545)","(5.5, 8.8, 8.264285714285714)","(10.0, 13.0, 12.976190476190476)","(3.5, 4.3, 4.21304347826087)","(5.0, 7.8, 7.685106382978724)","(101.0, 200.0, 136.0)","(3.4, 4.3, 4.1197530864197525)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:11:34.511696,"(10.0, 11.5, 10.535714285714286)","(10.0, 12.0, 11.76)","(5.5, 8.8, 8.264285714285714)","(10.0, 13.0, 12.976190476190476)","(3.5, 4.3, 4.21304347826087)","(5.0, 7.8, 7.685106382978724)","(101.0, 200.0, 136.0)","(3.4, 4.3, 4.1197530864197525)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:11:35.778161,"(10.0, 11.5, 10.65625)","(10.0, 12.0, 11.933333333333334)","(5.5, 8.8, 8.264285714285714)","(10.0, 13.0, 12.976190476190476)","(3.5, 4.3, 4.211111111111111)","(5.0, 7.8, 7.685106382978724)","(101.0, 200.0, 136.0)","(3.4, 4.3, 4.201351351351351)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:11:37.015529,"(10.0, 11.5, 10.535714285714286)","(10.0, 12.0, 11.933333333333334)","(5.5, 8.8, 8.264285714285714)","(10.0, 13.0, 12.976190476190476)","(3.5, 4.3, 4.211111111111111)","(5.0, 7.8, 7.685106382978724)","(101.0, 200.0, 136.0)","(3.4, 4.3, 4.201408450704226)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:11:38.329246,"(10.0, 11.5, 10.535714285714286)","(10.0, 12.0, 11.933333333333334)","(5.5, 8.8, 8.264285714285714)","(10.0, 13.0, 12.976190476190476)","(3.5, 4.3, 4.211111111111111)","(5.0, 7.8, 7.685106382978724)","(101.0, 200.0, 136.0)","(3.4, 4.3, 4.201408450704226)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:11:39.900689,"(10.0, 11.5, 10.535714285714286)","(10.0, 12.0, 11.933333333333334)","(5.5, 8.8, 8.264285714285714)","(10.0, 13.0, 12.976190476190476)","(3.5, 4.3, 4.211111111111111)","(5.0, 7.8, 7.685106382978724)","(101.0, 200.0, 136.0)","(3.4, 4.3, 4.201408450704226)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:11:41.329172,"(10.0, 11.5, 10.535714285714286)","(10.0, 12.0, 11.933333333333334)","(5.5, 8.8, 8.264285714285714)","(10.0, 13.0, 12.976190476190476)","(3.5, 4.3, 4.211111111111111)","(5.0, 7.8, 7.685106382978724)","(101.0, 200.0, 136.0)","(3.4, 4.3, 4.201408450704226)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:11:42.544037,"(10.0, 11.5, 10.535714285714286)","(10.0, 12.0, 11.933333333333334)","(5.5, 8.8, 8.264285714285714)","(10.0, 13.0, 12.976190476190476)","(3.5, 4.3, 4.211111111111111)","(5.0, 7.8, 7.685106382978724)","(101.0, 200.0, 136.0)","(3.4, 4.3, 4.201408450704226)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:11:43.754399,"(10.0, 11.5, 10.535714285714286)","(10.0, 12.0, 11.933333333333334)","(5.5, 8.8, 8.264285714285714)","(10.0, 13.0, 12.976190476190476)","(3.5, 4.3, 4.211111111111111)","(5.0, 7.8, 7.685106382978724)","(101.0, 200.0, 136.0)","(3.4, 4.3, 4.201408450704226)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:11:44.948260,"(10.0, 11.5, 10.535714285714286)","(10.0, 12.0, 11.933333333333334)","(5.5, 8.8, 8.266666666666666)","(10.0, 13.0, 12.895833333333334)","(3.5, 4.3, 4.21)","(5.0, 7.8, 7.414285714285715)","(101.0, 200.0, 136.0)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:11:46.194997,"(10.0, 12.0, 11.4375)","(10.0, 12.0, 11.928571428571429)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.975)","(3.5, 4.3, 4.208823529411765)","(5.0, 7.8, 7.5)","(101.0, 200.0, 130.0)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:11:47.404147,"(10.0, 12.0, 11.3)","(10.0, 12.0, 11.928571428571429)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.975)","(3.5, 4.3, 4.208823529411765)","(5.0, 7.8, 7.5)","(101.0, 200.0, 130.0)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:11:48.552873,"(10.0, 12.0, 11.3)","(10.0, 12.0, 11.928571428571429)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.975)","(3.5, 4.3, 4.208823529411765)","(5.0, 7.8, 7.5)","(101.0, 200.0, 130.0)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:11:49.805666,"(10.0, 12.0, 11.3)","(10.0, 12.0, 11.928571428571429)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.975)","(3.5, 4.3, 4.208823529411765)","(5.0, 7.8, 7.5)","(101.0, 200.0, 130.0)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:11:51.011729,"(10.0, 12.0, 11.3)","(10.0, 12.0, 11.928571428571429)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.975)","(3.5, 4.3, 4.208823529411765)","(5.0, 7.8, 7.5)","(101.0, 200.0, 130.0)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:11:52.188148,"(10.0, 12.0, 11.3)","(10.0, 12.0, 11.928571428571429)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.975)","(3.5, 4.3, 4.208823529411765)","(5.0, 7.8, 7.371428571428571)","(101.0, 200.0, 130.0)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:11:53.354087,"(10.0, 12.0, 11.3)","(10.0, 12.0, 11.928571428571429)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.975)","(3.5, 4.3, 4.208823529411765)","(5.0, 7.8, 7.2375)","(101.0, 200.0, 130.0)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:11:54.524198,"(10.0, 12.0, 11.3)","(10.0, 12.0, 11.928571428571429)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.975)","(3.5, 4.3, 4.231343283582089)","(5.0, 7.8, 7.2375)","(101.0, 200.0, 130.0)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:11:55.703275,"(10.0, 12.0, 11.3)","(10.0, 12.0, 11.928571428571429)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.975)","(3.5, 4.3, 4.231343283582089)","(5.0, 7.8, 7.2375)","(101.0, 200.0, 130.0)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:11:56.999083,"(10.0, 13.0, 12.142857142857142)","(10.0, 12.0, 11.928571428571429)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.975)","(3.5, 4.3, 4.231343283582089)","(5.0, 7.8, 6.9818181818181815)","(101.0, 200.0, 130.0)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:11:58.303183,"(10.0, 13.0, 12.066666666666666)","(10.0, 12.0, 11.928571428571429)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.975)","(3.5, 4.3, 4.231343283582089)","(5.0, 7.8, 6.906666666666666)","(101.0, 200.0, 130.0)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:11:59.573674,"(10.0, 13.0, 12.066666666666666)","(10.0, 12.0, 11.928571428571429)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.975)","(3.5, 4.3, 4.231343283582089)","(5.0, 7.6, 6.906666666666666)","(101.0, 200.0, 611.5217391304348)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:12:00.810251,"(10.0, 13.0, 12.066666666666666)","(10.0, 12.0, 11.928571428571429)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.975)","(3.5, 4.3, 4.231343283582089)","(5.0, 7.6, 6.88421052631579)","(101.0, 620.0, 595.0980392156863)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:12:02.036829,"(10.0, 13.0, 11.833333333333334)","(10.0, 12.0, 11.928571428571429)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.975)","(3.5, 4.3, 4.231343283582089)","(5.0, 7.6, 6.906666666666666)","(101.0, 610.0, 585.4901960784314)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:12:03.263925,"(10.0, 13.0, 11.833333333333334)","(10.0, 12.0, 11.928571428571429)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.9)","(3.5, 4.3, 4.280392156862745)","(5.0, 7.6, 6.906666666666666)","(101.0, 600.0, 585.4901960784314)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:12:04.471639,"(10.0, 13.0, 11.833333333333334)","(10.0, 12.0, 11.75)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.9)","(3.5, 4.3, 4.280392156862745)","(5.0, 7.6, 6.945454545454545)","(101.0, 600.0, 575.8823529411765)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:12:05.702392,"(10.0, 13.0, 11.833333333333334)","(10.0, 12.0, 11.75)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.9)","(3.5, 4.3, 4.280392156862745)","(5.0, 7.6, 6.945454545454545)","(101.0, 590.0, 575.8823529411765)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:12:06.937295,"(10.0, 13.0, 11.833333333333334)","(10.0, 12.0, 11.75)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.9)","(3.5, 4.3, 4.280392156862745)","(5.0, 7.6, 6.945454545454545)","(101.0, 590.0, 575.8823529411765)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:12:08.190733,"(10.0, 13.0, 11.833333333333334)","(10.0, 12.0, 11.75)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.9)","(3.5, 4.3, 4.280392156862745)","(5.0, 7.6, 6.945454545454545)","(101.0, 590.0, 575.8823529411765)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:12:09.385412,"(10.0, 13.0, 11.833333333333334)","(10.0, 12.0, 11.75)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.9)","(3.5, 4.3, 4.280392156862745)","(5.0, 7.6, 6.945454545454545)","(101.0, 590.0, 575.8823529411765)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:12:10.530593,"(10.0, 13.0, 11.833333333333334)","(10.0, 12.5, 12.33673469387755)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.9)","(3.5, 4.3, 4.280392156862745)","(5.0, 7.6, 6.945454545454545)","(101.0, 590.0, 575.8823529411765)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:12:11.768787,"(10.0, 13.0, 11.833333333333334)","(10.0, 12.5, 12.245454545454546)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.947368421052632)","(3.5, 4.3, 4.280392156862745)","(5.0, 7.6, 6.945454545454545)","(101.0, 590.0, 575.8823529411765)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:12:13.076829,"(10.0, 13.0, 11.88888888888889)","(10.0, 12.5, 12.245454545454546)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.947368421052632)","(3.5, 4.3, 4.280392156862745)","(5.0, 7.6, 6.945454545454545)","(101.0, 590.0, 575.8823529411765)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:12:14.325714,"(10.0, 13.0, 11.75)","(10.0, 12.5, 12.245454545454546)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.9)","(3.5, 4.3, 4.273584905660377)","(5.0, 7.6, 6.945454545454545)","(101.0, 590.0, 575.8823529411765)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:12:15.623381,"(10.0, 13.0, 11.75)","(10.0, 12.5, 12.245454545454546)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.947368421052632)","(3.5, 4.3, 4.233333333333333)","(5.0, 7.6, 6.945454545454545)","(101.0, 590.0, 575.8823529411765)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:12:16.878617,"(10.0, 13.0, 11.75)","(10.0, 12.5, 12.245454545454546)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.947368421052632)","(3.5, 4.3, 4.407692307692308)","(5.0, 7.6, 6.945454545454545)","(101.0, 590.0, 575.8823529411765)","(3.4, 4.3, 4.115189873417721)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:12:18.102497,"(10.0, 13.0, 11.461538461538462)","(10.0, 12.5, 12.245454545454546)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.9)","(3.5, 4.5, 4.353846153846154)","(5.0, 7.6, 6.945454545454545)","(101.0, 590.0, 575.8823529411765)","(3.4, 4.3, 4.115189873417721)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:12:19.341958,"(10.0, 13.0, 11.461538461538462)","(10.0, 12.5, 12.245454545454546)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.9)","(3.5, 4.4, 4.353846153846154)","(5.0, 7.6, 6.945454545454545)","(101.0, 590.0, 575.8823529411765)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:12:20.519744,"(10.0, 13.0, 11.461538461538462)","(10.0, 12.5, 12.245454545454546)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.9)","(3.5, 4.4, 4.353846153846154)","(5.0, 7.6, 6.945454545454545)","(101.0, 590.0, 575.8823529411765)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:12:21.625428,"(10.0, 13.0, 11.461538461538462)","(10.0, 12.5, 12.245454545454546)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.9)","(3.5, 4.4, 4.353846153846154)","(5.0, 7.6, 6.945454545454545)","(101.0, 590.0, 575.8823529411765)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:12:22.771561,"(10.0, 13.0, 11.461538461538462)","(10.0, 12.5, 12.245454545454546)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.9)","(3.5, 4.4, 4.353846153846154)","(5.0, 7.6, 6.945454545454545)","(101.0, 590.0, 575.8823529411765)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:12:24.031339,"(10.0, 13.0, 11.461538461538462)","(10.0, 12.5, 12.245454545454546)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.9)","(3.5, 4.4, 4.353846153846154)","(5.0, 7.6, 6.945454545454545)","(101.0, 590.0, 575.8823529411765)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:12:25.259512,"(10.0, 13.0, 11.461538461538462)","(10.0, 12.5, 12.245454545454546)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.9)","(3.5, 4.4, 4.353846153846154)","(5.0, 7.6, 6.945454545454545)","(101.0, 590.0, 566.2745098039215)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:12:26.520755,"(10.0, 13.0, 11.461538461538462)","(10.0, 12.5, 12.245454545454546)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.9)","(3.5, 4.4, 4.353846153846154)","(5.0, 7.6, 6.945454545454545)","(101.0, 580.0, 566.2745098039215)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:12:27.693026,"(10.0, 13.0, 11.461538461538462)","(10.0, 12.5, 12.245454545454546)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.9)","(3.5, 4.4, 4.353846153846154)","(5.0, 7.6, 6.945454545454545)","(101.0, 580.0, 556.6666666666667)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:12:28.952344,"(10.0, 13.0, 11.461538461538462)","(10.0, 12.5, 12.245454545454546)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.9)","(3.5, 4.4, 4.353846153846154)","(5.0, 7.6, 6.945454545454545)","(101.0, 570.0, 556.6666666666667)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:12:30.156961,"(10.0, 13.0, 11.461538461538462)","(10.0, 12.5, 12.245454545454546)","(5.5, 8.6, 8.244444444444444)","(10.0, 13.0, 12.9)","(3.5, 4.4, 4.353846153846154)","(5.0, 7.6, 6.945454545454545)","(101.0, 570.0, 556.6666666666667)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 483.57142857142856)"
10-01-2023 12:12:31.390043,"(10.0, 13.0, 11.461538461538462)","(10.0, 12.5, 12.245454545454546)","(5.5, 8.4, 8.0)","(10.0, 13.0, 12.9)","(3.5, 4.4, 4.353846153846154)","(5.0, 7.6, 6.933333333333334)","(101.0, 570.0, 556.6666666666667)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 485.17241379310343)"
10-01-2023 12:12:32.754233,"(10.0, 13.0, 11.461538461538462)","(10.0, 12.5, 12.245454545454546)","(5.5, 8.4, 8.0)","(10.0, 13.0, 12.9)","(3.5, 4.4, 4.353846153846154)","(5.0, 7.4, 6.9)","(101.0, 570.0, 556.6666666666667)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 485.17241379310343)"
10-01-2023 12:12:34.114928,"(10.0, 13.0, 11.75)","(10.0, 12.5, 12.385714285714286)","(5.5, 8.4, 7.825396825396825)","(10.0, 13.0, 12.96875)","(3.5, 4.4, 4.353846153846154)","(5.0, 7.4, 7.342857142857143)","(101.0, 570.0, 556.6666666666667)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 485.17241379310343)"
10-01-2023 12:12:35.425159,"(10.0, 11.5, 10.884615384615385)","(10.0, 12.5, 12.385714285714286)","(5.5, 8.2, 7.824242424242424)","(10.0, 13.0, 12.96875)","(3.5, 4.4, 4.353846153846154)","(5.0, 7.4, 7.342857142857143)","(101.0, 570.0, 556.6666666666667)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 485.17241379310343)"
10-01-2023 12:12:36.673612,"(10.0, 11.5, 10.884615384615385)","(10.0, 12.5, 12.385714285714286)","(5.5, 8.2, 7.824242424242424)","(10.0, 13.0, 12.96875)","(3.5, 4.4, 4.353846153846154)","(5.0, 7.4, 7.342857142857143)","(101.0, 570.0, 556.6666666666667)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 485.17241379310343)"
10-01-2023 12:12:37.957080,"(10.0, 11.5, 10.884615384615385)","(10.0, 12.5, 12.385714285714286)","(5.5, 8.2, 7.824242424242424)","(10.0, 13.0, 12.96875)","(3.5, 4.4, 4.353846153846154)","(5.0, 7.4, 7.342857142857143)","(101.0, 570.0, 612.2)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 485.17241379310343)"
10-01-2023 12:12:39.207949,"(10.0, 11.5, 10.884615384615385)","(10.0, 12.5, 12.385714285714286)","(5.5, 8.2, 7.824242424242424)","(10.0, 13.0, 12.96875)","(3.5, 4.4, 4.353846153846154)","(5.0, 7.4, 7.342857142857143)","(101.0, 620.0, 595.0980392156863)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 485.17241379310343)"
10-01-2023 12:12:40.445958,"(10.0, 11.5, 10.884615384615385)","(10.0, 12.5, 12.385714285714286)","(5.5, 8.2, 7.824242424242424)","(10.0, 13.0, 12.96875)","(3.5, 4.4, 4.353846153846154)","(5.0, 7.4, 7.342857142857143)","(101.0, 610.0, 595.0980392156863)","(3.4, 4.3, 4.11578947368421)","(51.0, 530.0, 485.17241379310343)"
